,STATION,DATE,PRCP,TMAX,TMIN
4488,USW00012918,4/14/2004,0,72,46
4489,USW00012918,4/15/2004,0,76,50
4490,USW00012918,4/16/2004,0,79,57
4491,USW00012918,4/17/2004,0,80,64
4492,USW00012918,4/18/2004,0,80,63
4493,USW00012918,4/19/2004,0,81,65
4494,USW00012918,4/20/2004,0,80,65
4495,USW00012918,4/21/2004,0,81,67
4496,USW00012918,4/22/2004,0,84,69
4497,USW00012918,4/23/2004,0.03,82,73
4498,USW00012918,4/24/2004,0.72,79,66
4499,USW00012918,4/25/2004,0.18,76,66
4500,USW00012918,4/26/2004,0,82,65
4501,USW00012918,4/27/2004,0,82,61
4502,USW00012918,4/28/2004,0,77,58
4503,USW00012918,4/29/2004,0,81,67
4504,USW00012918,4/30/2004,0.06,84,72
4505,USW00012918,5/1/2004,2.1,75,59
4506,USW00012918,5/2/2004,0,73,56
4507,USW00012918,5/3/2004,0,82,53
4508,USW00012918,5/4/2004,0,83,58
4509,USW00012918,5/5/2004,0,81,61
4510,USW00012918,5/6/2004,0,81,62
4511,USW00012918,5/7/2004,0,81,65
4512,USW00012918,5/8/2004,0,83,70
4513,USW00012918,5/9/2004,0,84,70
4514,USW00012918,5/10/2004,0.22,81,68
4515,USW00012918,5/11/2004,1.94,80,67
4516,USW00012918,5/12/2004,0.01,85,75
4517,USW00012918,5/13/2004,2.03,82,65
4518,USW00012918,5/14/2004,0.27,81,66
4519,USW00012918,5/15/2004,0,83,65
4520,USW00012918,5/16/2004,0.01,83,67
4521,USW00012918,5/17/2004,0.03,85,72
4522,USW00012918,5/18/2004,0,86,72
4523,USW00012918,5/19/2004,0,87,71
4524,USW00012918,5/20/2004,0,86,72
4525,USW00012918,5/21/2004,0,86,71
4526,USW00012918,5/22/2004,0,86,71
4527,USW00012918,5/23/2004,0,87,71
4528,USW00012918,5/24/2004,0,87,70
4529,USW00012918,5/25/2004,0,87,73
4530,USW00012918,5/26/2004,0,88,70
4531,USW00012918,5/27/2004,0,90,73
4532,USW00012918,5/28/2004,0,91,74
4533,USW00012918,5/29/2004,0,88,75
4534,USW00012918,5/30/2004,0,91,80
4535,USW00012918,5/31/2004,0,94,79
4536,USW00012918,6/1/2004,0,93,78
4537,USW00012918,6/2/2004,0,90,77
4538,USW00012918,6/3/2004,0.5,91,68
4539,USW00012918,6/4/2004,0.63,92,71
4540,USW00012918,6/5/2004,0,88,72
4541,USW00012918,6/6/2004,0,90,75
4542,USW00012918,6/7/2004,0.23,89,75
4543,USW00012918,6/8/2004,1.77,83,71
4544,USW00012918,6/9/2004,0,88,79
4545,USW00012918,6/10/2004,0,89,78
4546,USW00012918,6/11/2004,0,90,79
4547,USW00012918,6/12/2004,0,90,77
4548,USW00012918,6/13/2004,0.07,90,72
4549,USW00012918,6/14/2004,0.9,91,72
4550,USW00012918,6/15/2004,0,82,71
4551,USW00012918,6/16/2004,0.48,84,72
4552,USW00012918,6/17/2004,0,91,76
4553,USW00012918,6/18/2004,0,92,75
4554,USW00012918,6/19/2004,0,94,75
4555,USW00012918,6/20/2004,0.02,93,77
4556,USW00012918,6/21/2004,0.01,90,76
4557,USW00012918,6/22/2004,1.18,88,73
4558,USW00012918,6/23/2004,1.14,83,73
4559,USW00012918,6/24/2004,0.48,81,73
4560,USW00012918,6/25/2004,1.67,77,72
4561,USW00012918,6/26/2004,0.11,82,73
4562,USW00012918,6/27/2004,0,91,75
4563,USW00012918,6/28/2004,0.12,89,76
4564,USW00012918,6/29/2004,0.05,88,76
4565,USW00012918,6/30/2004,0.31,87,74
4566,USW00012918,7/1/2004,0,88,78
4567,USW00012918,7/2/2004,0,92,77
4568,USW00012918,7/3/2004,0,92,75
4569,USW00012918,7/4/2004,0,92,75
4570,USW00012918,7/5/2004,0.32,91,76
4571,USW00012918,7/6/2004,1.25,92,74
4572,USW00012918,7/7/2004,0,90,76
4573,USW00012918,7/8/2004,0,89,76
4574,USW00012918,7/9/2004,0,85,74
4575,USW00012918,7/10/2004,0.85,92,72
4576,USW00012918,7/11/2004,0.07,86,75
4577,USW00012918,7/12/2004,0,92,73
4578,USW00012918,7/13/2004,0,95,75
4579,USW00012918,7/14/2004,0,96,75
4580,USW00012918,7/15/2004,0,96,78
4581,USW00012918,7/16/2004,0,93,76
4582,USW00012918,7/17/2004,0,93,76
4583,USW00012918,7/18/2004,0,94,80
4584,USW00012918,7/19/2004,0,91,77
4585,USW00012918,7/20/2004,0,91,75
4586,USW00012918,7/21/2004,0,92,75
4587,USW00012918,7/22/2004,0.01,90,74
4588,USW00012918,7/23/2004,0,95,76
4589,USW00012918,7/24/2004,0,95,76
4590,USW00012918,7/25/2004,0.62,95,76
4591,USW00012918,7/26/2004,0,89,74
4592,USW00012918,7/27/2004,0,90,73
4593,USW00012918,7/28/2004,0.06,87,76
4594,USW00012918,7/29/2004,0.02,92,76
4595,USW00012918,7/30/2004,0.02,91,76
4596,USW00012918,7/31/2004,0,95,78
4597,USW00012918,8/1/2004,0,95,79
4598,USW00012918,8/2/2004,0.06,95,79
4599,USW00012918,8/3/2004,0,97,77
4600,USW00012918,8/4/2004,0,96,78
4601,USW00012918,8/5/2004,0,97,77
4602,USW00012918,8/6/2004,0,89,79
4603,USW00012918,8/7/2004,0,89,71
4604,USW00012918,8/8/2004,0,92,73
4605,USW00012918,8/9/2004,0,93,74
4606,USW00012918,8/10/2004,0.06,92,77
4607,USW00012918,8/11/2004,0,93,77
4608,USW00012918,8/12/2004,0,88,73
4609,USW00012918,8/13/2004,0,87,68
4610,USW00012918,8/14/2004,0,87,69
4611,USW00012918,8/15/2004,0,87,66
4612,USW00012918,8/16/2004,0,88,68
4613,USW00012918,8/17/2004,0,91,68
4614,USW00012918,8/18/2004,0.05,90,71
4615,USW00012918,8/19/2004,0,93,77
4616,USW00012918,8/20/2004,0,97,78
4617,USW00012918,8/21/2004,1.24,89,72
4618,USW00012918,8/22/2004,0.55,89,73
4619,USW00012918,8/23/2004,0,93,78
4620,USW00012918,8/24/2004,0,94,78
4621,USW00012918,8/25/2004,0,94,77
4622,USW00012918,8/26/2004,0,95,78
4623,USW00012918,8/27/2004,0,94,77
4624,USW00012918,8/28/2004,0.18,93,74
4625,USW00012918,8/29/2004,0,88,73
4626,USW00012918,8/30/2004,0,94,74
4627,USW00012918,8/31/2004,2.46,88,74
4628,USW00012918,9/1/2004,0,88,70
4629,USW00012918,9/2/2004,0.8,88,72
4630,USW00012918,9/3/2004,0.33,81,73
4631,USW00012918,9/4/2004,0.08,89,75
4632,USW00012918,9/5/2004,0,90,75
4633,USW00012918,9/6/2004,0,95,74
4634,USW00012918,9/7/2004,0,86,75
4635,USW00012918,9/8/2004,0,87,74
4636,USW00012918,9/9/2004,0,90,69
4637,USW00012918,9/10/2004,0,93,72
4638,USW00012918,9/11/2004,0,93,75
4639,USW00012918,9/12/2004,0,94,73
4640,USW00012918,9/13/2004,0.22,89,76
4641,USW00012918,9/14/2004,0,89,77
4642,USW00012918,9/15/2004,0,94,77
4643,USW00012918,9/16/2004,0,96,74
4644,USW00012918,9/17/2004,0,97,75
4645,USW00012918,9/18/2004,0,95,75
4646,USW00012918,9/19/2004,0,94,75
4647,USW00012918,9/20/2004,0,90,72
4648,USW00012918,9/21/2004,0.02,88,75
4649,USW00012918,9/22/2004,0.62,87,75
4650,USW00012918,9/23/2004,0,92,73
4651,USW00012918,9/24/2004,0,87,73
4652,USW00012918,9/25/2004,0.68,83,74
4653,USW00012918,9/26/2004,0,88,71
4654,USW00012918,9/27/2004,0,89,70
4655,USW00012918,9/28/2004,0,90,71
4656,USW00012918,9/29/2004,0,90,68
4657,USW00012918,9/30/2004,0,88,69
4658,USW00012918,10/1/2004,0,91,69
4659,USW00012918,10/2/2004,0,85,76
4660,USW00012918,10/3/2004,0,91,73
4661,USW00012918,10/4/2004,0.04,92,69
4662,USW00012918,10/5/2004,0,81,66
4663,USW00012918,10/6/2004,0.17,86,71
4664,USW00012918,10/7/2004,1.09,79,72
4665,USW00012918,10/8/2004,0,85,72
4666,USW00012918,10/9/2004,0,82,68
4667,USW00012918,10/10/2004,0,79,64
4668,USW00012918,10/11/2004,0,82,62
4669,USW00012918,10/12/2004,0,81,62
4670,USW00012918,10/13/2004,0.5,77,63
4671,USW00012918,10/14/2004,0.23,73,52
4672,USW00012918,10/15/2004,0,81,52
4673,USW00012918,10/16/2004,0,86,57
4674,USW00012918,10/17/2004,0,88,72
4675,USW00012918,10/18/2004,0,91,78
4676,USW00012918,10/19/2004,0,90,77
4677,USW00012918,10/20/2004,0,92,77
4678,USW00012918,10/21/2004,0,90,74
4679,USW00012918,10/22/2004,0,89,75
4680,USW00012918,10/23/2004,0.71,83,73
4681,USW00012918,10/24/2004,0,87,72
4682,USW00012918,10/25/2004,0,87,72
4683,USW00012918,10/26/2004,0,87,72
4684,USW00012918,10/27/2004,0,89,74
4685,USW00012918,10/28/2004,0,88,73
4686,USW00012918,10/29/2004,0.01,87,73
4687,USW00012918,10/30/2004,0,87,72
4688,USW00012918,10/31/2004,0.01,88,69
4689,USW00012918,11/1/2004,2.39,78,66
4690,USW00012918,11/2/2004,1.8,70,58
4691,USW00012918,11/3/2004,0,64,49
4692,USW00012918,11/4/2004,0,72,45
4693,USW00012918,11/5/2004,0,72,47
4694,USW00012918,11/6/2004,0,76,46
4695,USW00012918,11/7/2004,0,80,50
4696,USW00012918,11/8/2004,0,79,56
4697,USW00012918,11/9/2004,0,75,53
4698,USW00012918,11/10/2004,0,82,59
4699,USW00012918,11/11/2004,0.01,74,54
4700,USW00012918,11/12/2004,0,56,49
4701,USW00012918,11/13/2004,0,58,53
4702,USW00012918,11/14/2004,0,62,54
4703,USW00012918,11/15/2004,0.12,70,61
4704,USW00012918,11/16/2004,0.05,76,67
4705,USW00012918,11/17/2004,3.36,76,68
4706,USW00012918,11/18/2004,0,77,60
4707,USW00012918,11/19/2004,0.13,78,57
4708,USW00012918,11/20/2004,1.06,76,62
4709,USW00012918,11/21/2004,0.63,77,69
4710,USW00012918,11/22/2004,0.32,80,69
4711,USW00012918,11/23/2004,0.46,81,66
4712,USW00012918,11/24/2004,0,66,50
4713,USW00012918,11/25/2004,0,65,42
4714,USW00012918,11/26/2004,0.04,76,47
4715,USW00012918,11/27/2004,0,73,52
4716,USW00012918,11/28/2004,0,71,46
4717,USW00012918,11/29/2004,0.03,80,64
4718,USW00012918,11/30/2004,0.08,65,41
4719,USW00012918,12/1/2004,0,59,37
4720,USW00012918,12/2/2004,0,68,48
4721,USW00012918,12/3/2004,0,62,47
4722,USW00012918,12/4/2004,0,67,57
4723,USW00012918,12/5/2004,0,76,62
4724,USW00012918,12/6/2004,0.72,78,62
4725,USW00012918,12/7/2004,0,74,51
4726,USW00012918,12/8/2004,0,73,53
4727,USW00012918,12/9/2004,0,82,57
4728,USW00012918,12/10/2004,0,72,53
4729,USW00012918,12/11/2004,0,71,48
4730,USW00012918,12/12/2004,0,82,53
4731,USW00012918,12/13/2004,0,67,50
4732,USW00012918,12/14/2004,0,56,40
4733,USW00012918,12/15/2004,0,57,36
4734,USW00012918,12/16/2004,0.24,56,47
4735,USW00012918,12/17/2004,0,62,50
4736,USW00012918,12/18/2004,0,69,42
4737,USW00012918,12/19/2004,0,67,41
4738,USW00012918,12/20/2004,0,73,44
4739,USW00012918,12/21/2004,0.46,74,51
4740,USW00012918,12/22/2004,0.49,67,37
4741,USW00012918,12/23/2004,0,43,33
4742,USW00012918,12/24/2004,0.01,39,30
4743,USW00012918,12/25/2004,0,50,32
4744,USW00012918,12/26/2004,0,61,28
4745,USW00012918,12/27/2004,0,61,34
4746,USW00012918,12/28/2004,0,70,46
4747,USW00012918,12/29/2004,0.01,72,54
4748,USW00012918,12/30/2004,0,79,61
4749,USW00012918,12/31/2004,0,77,63
4750,USW00012918,1/1/2005,0,77,63
4751,USW00012918,1/2/2005,0,72,65
4752,USW00012918,1/3/2005,0,80,66
4753,USW00012918,1/4/2005,0,77,65
4754,USW00012918,1/5/2005,0,80,50
4755,USW00012918,1/6/2005,0.01,50,44
4756,USW00012918,1/7/2005,0.09,54,45
4757,USW00012918,1/8/2005,0,66,43
4758,USW00012918,1/9/2005,0,78,45
4759,USW00012918,1/10/2005,0,77,65
4760,USW00012918,1/11/2005,0,80,62
4761,USW00012918,1/12/2005,0,75,64
4762,USW00012918,1/13/2005,0.26,73,46
4763,USW00012918,1/14/2005,0,60,40
4764,USW00012918,1/15/2005,0,57,38
4765,USW00012918,1/16/2005,0,58,38
4766,USW00012918,1/17/2005,0,54,35
4767,USW00012918,1/18/2005,0,53,37
4768,USW00012918,1/19/2005,0,70,44
4769,USW00012918,1/20/2005,0,75,53
4770,USW00012918,1/21/2005,0,76,53
4771,USW00012918,1/22/2005,0,74,46
4772,USW00012918,1/23/2005,0,50,34
4773,USW00012918,1/24/2005,0,62,37
4774,USW00012918,1/25/2005,0,75,47
4775,USW00012918,1/26/2005,0,79,60
4776,USW00012918,1/27/2005,0.11,62,49
4777,USW00012918,1/28/2005,0.32,58,45
4778,USW00012918,1/29/2005,0,54,47
4779,USW00012918,1/30/2005,0,53,47
4780,USW00012918,1/31/2005,0.17,53,46
4781,USW00012918,2/1/2005,0.74,47,45
4782,USW00012918,2/2/2005,0,48,44
4783,USW00012918,2/3/2005,0,54,43
4784,USW00012918,2/4/2005,0,57,42
4785,USW00012918,2/5/2005,0,59,43
4786,USW00012918,2/6/2005,0,72,54
4787,USW00012918,2/7/2005,0.13,70,59
4788,USW00012918,2/8/2005,0.63,67,59
4789,USW00012918,2/9/2005,0,63,47
4790,USW00012918,2/10/2005,0,61,42
4791,USW00012918,2/11/2005,0,61,48
4792,USW00012918,2/12/2005,0,67,50
4793,USW00012918,2/13/2005,0.9,72,62
4794,USW00012918,2/14/2005,0,79,53
4795,USW00012918,2/15/2005,0,80,61
4796,USW00012918,2/16/2005,0,79,61
4797,USW00012918,2/17/2005,0,65,55
4798,USW00012918,2/18/2005,0,63,52
4799,USW00012918,2/19/2005,0,68,53
4800,USW00012918,2/20/2005,0,78,67
4801,USW00012918,2/21/2005,0,81,65
4802,USW00012918,2/22/2005,0,76,64
4803,USW00012918,2/23/2005,0.06,80,64
4804,USW00012918,2/24/2005,1.15,67,52
4805,USW00012918,2/25/2005,0,63,47
4806,USW00012918,2/26/2005,0.3,54,50
4807,USW00012918,2/27/2005,0.13,63,50
4808,USW00012918,2/28/2005,0.18,67,48
4809,USW00012918,3/1/2005,0,68,47
4810,USW00012918,3/2/2005,1.35,61,46
4811,USW00012918,3/3/2005,0,61,48
4812,USW00012918,3/4/2005,0,69,50
4813,USW00012918,3/5/2005,0,69,56
4814,USW00012918,3/6/2005,0.16,66,60
4815,USW00012918,3/7/2005,1.28,73,60
4816,USW00012918,3/8/2005,0,68,53
4817,USW00012918,3/9/2005,0,73,50
4818,USW00012918,3/10/2005,0,76,45
4819,USW00012918,3/11/2005,0,76,53
4820,USW00012918,3/12/2005,0,80,49
4821,USW00012918,3/13/2005,0,82,60
4822,USW00012918,3/14/2005,0,70,50
4823,USW00012918,3/15/2005,0.07,59,51
4824,USW00012918,3/16/2005,0.09,53,44
4825,USW00012918,3/17/2005,0,63,41
4826,USW00012918,3/18/2005,0,72,46
4827,USW00012918,3/19/2005,0.1,79,58
4828,USW00012918,3/20/2005,0.35,76,55
4829,USW00012918,3/21/2005,0,80,59
4830,USW00012918,3/22/2005,0.01,81,63
4831,USW00012918,3/23/2005,0,77,52
4832,USW00012918,3/24/2005,0,77,55
4833,USW00012918,3/25/2005,0,84,63
4834,USW00012918,3/26/2005,0,78,60
4835,USW00012918,3/27/2005,0.21,61,45
4836,USW00012918,3/28/2005,0,76,43
4837,USW00012918,3/29/2005,0,74,56
4838,USW00012918,3/30/2005,0,82,67
4839,USW00012918,3/31/2005,0,82,67
4840,USW00012918,4/1/2005,0,72,55
4841,USW00012918,4/2/2005,0,75,45
4842,USW00012918,4/3/2005,0,75,47
4843,USW00012918,4/4/2005,0,74,57
4844,USW00012918,4/5/2005,0,74,66
4845,USW00012918,4/6/2005,0,81,64
4846,USW00012918,4/7/2005,0,78,59
4847,USW00012918,4/8/2005,0,82,55
4848,USW00012918,4/9/2005,0,78,58
4849,USW00012918,4/10/2005,0.02,76,66
4850,USW00012918,4/11/2005,0.21,85,59
4851,USW00012918,4/12/2005,0,82,52
4852,USW00012918,4/13/2005,0,86,58
4853,USW00012918,4/14/2005,0,78,58
4854,USW00012918,4/15/2005,0,75,59
4855,USW00012918,4/16/2005,0,80,57
4856,USW00012918,4/17/2005,0,78,58
4857,USW00012918,4/18/2005,0,77,64
4858,USW00012918,4/19/2005,0,78,63
4859,USW00012918,4/20/2005,0,82,65
4860,USW00012918,4/21/2005,0,82,69
4861,USW00012918,4/22/2005,0,85,68
4862,USW00012918,4/23/2005,0,76,60
4863,USW00012918,4/24/2005,0,73,53
4864,USW00012918,4/25/2005,0.64,67,58
4865,USW00012918,4/26/2005,0.01,80,56
4866,USW00012918,4/27/2005,0,84,53
4867,USW00012918,4/28/2005,0,85,63
4868,USW00012918,4/29/2005,0,84,71
4869,USW00012918,4/30/2005,0,75,56
4870,USW00012918,5/1/2005,0,76,52
4871,USW00012918,5/2/2005,0,76,55
4872,USW00012918,5/3/2005,0,77,60
4873,USW00012918,5/4/2005,0.09,77,61
4874,USW00012918,5/5/2005,0,82,55
4875,USW00012918,5/6/2005,0,81,59
4876,USW00012918,5/7/2005,0,80,61
4877,USW00012918,5/8/2005,1.48,76,63
4878,USW00012918,5/9/2005,0,90,63
4879,USW00012918,5/10/2005,0,86,71
4880,USW00012918,5/11/2005,0,84,69
4881,USW00012918,5/12/2005,0,82,70
4882,USW00012918,5/13/2005,0,83,67
4883,USW00012918,5/14/2005,0,87,68
4884,USW00012918,5/15/2005,0,87,69
4885,USW00012918,5/16/2005,0,80,68
4886,USW00012918,5/17/2005,0,84,68
4887,USW00012918,5/18/2005,0,85,68
4888,USW00012918,5/19/2005,0,88,68
4889,USW00012918,5/20/2005,0,92,70
4890,USW00012918,5/21/2005,0,95,72
4891,USW00012918,5/22/2005,0,96,74
4892,USW00012918,5/23/2005,0,93,73
4893,USW00012918,5/24/2005,0,92,70
4894,USW00012918,5/25/2005,0,94,68
4895,USW00012918,5/26/2005,0,91,74
4896,USW00012918,5/27/2005,0,90,72
4897,USW00012918,5/28/2005,0,91,72
4898,USW00012918,5/29/2005,0.48,89,67
4899,USW00012918,5/30/2005,0.13,86,68
4900,USW00012918,5/31/2005,0,90,72
4901,USW00012918,6/1/2005,0.26,87,68
4902,USW00012918,6/2/2005,0,92,69
4903,USW00012918,6/3/2005,0,89,73
4904,USW00012918,6/4/2005,0,89,76
4905,USW00012918,6/5/2005,0,91,76
4906,USW00012918,6/6/2005,0.01,91,77
4907,USW00012918,6/7/2005,0,92,78
4908,USW00012918,6/8/2005,0.08,91,77
4909,USW00012918,6/9/2005,0,91,76
4910,USW00012918,6/10/2005,0,92,76
4911,USW00012918,6/11/2005,0,92,76
4912,USW00012918,6/12/2005,0,92,74
4913,USW00012918,6/13/2005,0,91,74
4914,USW00012918,6/14/2005,0,97,76
4915,USW00012918,6/15/2005,0,93,76
4916,USW00012918,6/16/2005,0,96,75
4917,USW00012918,6/17/2005,0,96,74
4918,USW00012918,6/18/2005,0.02,95,74
4919,USW00012918,6/19/2005,0,94,76
4920,USW00012918,6/20/2005,0,93,73
4921,USW00012918,6/21/2005,0,94,74
4922,USW00012918,6/22/2005,0,93,72
4923,USW00012918,6/23/2005,0,94,73
4924,USW00012918,6/24/2005,0,94,74
4925,USW00012918,6/25/2005,0,92,75
4926,USW00012918,6/26/2005,0,93,75
4927,USW00012918,6/27/2005,0,91,75
4928,USW00012918,6/28/2005,0,94,75
4929,USW00012918,6/29/2005,0,95,75
4930,USW00012918,6/30/2005,0,95,78
4931,USW00012918,7/1/2005,0,100,77
4932,USW00012918,7/2/2005,0,99,78
4933,USW00012918,7/3/2005,0,96,79
4934,USW00012918,7/4/2005,0,96,78
4935,USW00012918,7/5/2005,0,98,77
4936,USW00012918,7/6/2005,0.02,100,78
4937,USW00012918,7/7/2005,0.56,94,74
4938,USW00012918,7/8/2005,0,93,75
4939,USW00012918,7/9/2005,0.03,93,75
4940,USW00012918,7/10/2005,0,97,76
4941,USW00012918,7/11/2005,0.23,93,74
4942,USW00012918,7/12/2005,0.2,93,76
4943,USW00012918,7/13/2005,0.09,93,77
4944,USW00012918,7/14/2005,1.69,87,74
4945,USW00012918,7/15/2005,2.85,80,73
4946,USW00012918,7/16/2005,0.48,84,74
4947,USW00012918,7/17/2005,3.26,85,76
4948,USW00012918,7/18/2005,1.17,90,76
4949,USW00012918,7/19/2005,0.03,90,77
4950,USW00012918,7/20/2005,0.28,90,76
4951,USW00012918,7/21/2005,0.02,92,78
4952,USW00012918,7/22/2005,0.97,89,72
4953,USW00012918,7/23/2005,0,90,73
4954,USW00012918,7/24/2005,0,90,74
4955,USW00012918,7/25/2005,0,94,72
4956,USW00012918,7/26/2005,0,94,75
4957,USW00012918,7/27/2005,0,94,74
4958,USW00012918,7/28/2005,0,96,79
4959,USW00012918,7/29/2005,1.08,95,73
4960,USW00012918,7/30/2005,0,93,76
4961,USW00012918,7/31/2005,0,94,75
4962,USW00012918,8/1/2005,0,94,79
4963,USW00012918,8/2/2005,0,94,78
4964,USW00012918,8/3/2005,0,93,77
4965,USW00012918,8/4/2005,0,92,78
4966,USW00012918,8/5/2005,0.04,92,77
4967,USW00012918,8/6/2005,0,94,75
4968,USW00012918,8/7/2005,0.39,93,76
4969,USW00012918,8/8/2005,0.14,94,75
4970,USW00012918,8/9/2005,0.12,90,75
4971,USW00012918,8/10/2005,0,94,76
4972,USW00012918,8/11/2005,0,94,76
4973,USW00012918,8/12/2005,0,95,76
4974,USW00012918,8/13/2005,0,94,77
4975,USW00012918,8/14/2005,0.01,91,78
4976,USW00012918,8/15/2005,1.09,92,76
4977,USW00012918,8/16/2005,0.08,89,76
4978,USW00012918,8/17/2005,0,91,77
4979,USW00012918,8/18/2005,0.06,92,77
4980,USW00012918,8/19/2005,0,94,78
4981,USW00012918,8/20/2005,0,95,79
4982,USW00012918,8/21/2005,0,96,76
4983,USW00012918,8/22/2005,0,97,79
4984,USW00012918,8/23/2005,0,95,78
4985,USW00012918,8/24/2005,0.07,95,77
4986,USW00012918,8/25/2005,0,91,79
4987,USW00012918,8/26/2005,0,94,78
4988,USW00012918,8/27/2005,0.24,98,74
4989,USW00012918,8/28/2005,0.09,94,76
4990,USW00012918,8/29/2005,0.21,96,75
4991,USW00012918,8/30/2005,0,96,77
4992,USW00012918,8/31/2005,0,96,78
4993,USW00012918,9/1/2005,0.01,93,77
4994,USW00012918,9/2/2005,0.02,90,77
4995,USW00012918,9/3/2005,0.01,90,74
4996,USW00012918,9/4/2005,0,94,76
4997,USW00012918,9/5/2005,0,94,74
4998,USW00012918,9/6/2005,0,90,75
4999,USW00012918,9/7/2005,0,91,71
5000,USW00012918,9/8/2005,0,91,72
5001,USW00012918,9/9/2005,0,91,74
5002,USW00012918,9/10/2005,0.07,83,76
5003,USW00012918,9/11/2005,0,90,75
5004,USW00012918,9/12/2005,0,88,76
5005,USW00012918,9/13/2005,0.26,92,76
5006,USW00012918,9/14/2005,0,93,76
5007,USW00012918,9/15/2005,0,94,78
5008,USW00012918,9/16/2005,0,94,78
5009,USW00012918,9/17/2005,0,96,77
5010,USW00012918,9/18/2005,0,94,77
5011,USW00012918,9/19/2005,0,93,76
5012,USW00012918,9/20/2005,0,97,75
5013,USW00012918,9/21/2005,0,100,77
5014,USW00012918,9/22/2005,0,99,79
5015,USW00012918,9/23/2005,0.2,96,76
5016,USW00012918,9/24/2005,0.82,94,74
5017,USW00012918,9/25/2005,0,97,77
5018,USW00012918,9/26/2005,0,97,78
5019,USW00012918,9/27/2005,0,98,79
5020,USW00012918,9/28/2005,0,97,79
5021,USW00012918,9/29/2005,0.08,92,73
5022,USW00012918,9/30/2005,0,87,71
5023,USW00012918,10/1/2005,0,90,75
5024,USW00012918,10/2/2005,0.01,90,77
5025,USW00012918,10/3/2005,0,90,78
5026,USW00012918,10/4/2005,0.05,89,76
5027,USW00012918,10/5/2005,0,90,75
5028,USW00012918,10/6/2005,0,92,71
5029,USW00012918,10/7/2005,0,78,62
5030,USW00012918,10/8/2005,0,76,59
5031,USW00012918,10/9/2005,0,82,54
5032,USW00012918,10/10/2005,0.58,74,65
5033,USW00012918,10/11/2005,0,84,68
5034,USW00012918,10/12/2005,0,88,69
5035,USW00012918,10/13/2005,0,86,67
5036,USW00012918,10/14/2005,0,86,69
5037,USW00012918,10/15/2005,0,84,64
5038,USW00012918,10/16/2005,0,85,61
5039,USW00012918,10/17/2005,0,88,61
5040,USW00012918,10/18/2005,0,89,63
5041,USW00012918,10/19/2005,0,88,62
5042,USW00012918,10/20/2005,0,88,64
5043,USW00012918,10/21/2005,0,86,67
5044,USW00012918,10/22/2005,0,81,59
5045,USW00012918,10/23/2005,0,83,54
5046,USW00012918,10/24/2005,0,68,48
5047,USW00012918,10/25/2005,0,72,43
5048,USW00012918,10/26/2005,0,76,46
5049,USW00012918,10/27/2005,0,77,56
5050,USW00012918,10/28/2005,0,73,51
5051,USW00012918,10/29/2005,0,74,50
5052,USW00012918,10/30/2005,0,80,59
5053,USW00012918,10/31/2005,0.71,83,60
5054,USW00012918,11/1/2005,0,73,49
5055,USW00012918,11/2/2005,0,75,46
5056,USW00012918,11/3/2005,0,80,48
5057,USW00012918,11/4/2005,0,84,60
5058,USW00012918,11/5/2005,0,87,68
5059,USW00012918,11/6/2005,0,87,67
5060,USW00012918,11/7/2005,0,84,71
5061,USW00012918,11/8/2005,0.32,83,71
5062,USW00012918,11/9/2005,0,87,68
5063,USW00012918,11/10/2005,0,85,68
5064,USW00012918,11/11/2005,0,79,65
5065,USW00012918,11/12/2005,0,84,69
5066,USW00012918,11/13/2005,0,86,68
5067,USW00012918,11/14/2005,0,86,67
5068,USW00012918,11/15/2005,0.42,87,58
5069,USW00012918,11/16/2005,0,59,45
5070,USW00012918,11/17/2005,0,60,40
5071,USW00012918,11/18/2005,0,58,44
5072,USW00012918,11/19/2005,0,63,47
5073,USW00012918,11/20/2005,0.14,67,47
5074,USW00012918,11/21/2005,0,66,41
5075,USW00012918,11/22/2005,0,74,42
5076,USW00012918,11/23/2005,0,82,45
5077,USW00012918,11/24/2005,0,78,53
5078,USW00012918,11/25/2005,0,71,61
5079,USW00012918,11/26/2005,2.02,67,60
5080,USW00012918,11/27/2005,0.01,83,62
5081,USW00012918,11/28/2005,0,83,50
5082,USW00012918,11/29/2005,0,63,44
5083,USW00012918,11/30/2005,0,68,39
5084,USW00012918,12/1/2005,0,72,54
5085,USW00012918,12/2/2005,0,68,49
5086,USW00012918,12/3/2005,0,83,66
5087,USW00012918,12/4/2005,0.17,80,51
5088,USW00012918,12/5/2005,0,59,44
5089,USW00012918,12/6/2005,0,58,36
5090,USW00012918,12/7/2005,0.01,58,42
5091,USW00012918,12/8/2005,0,42,34
5092,USW00012918,12/9/2005,0,50,35
5093,USW00012918,12/10/2005,0.05,56,43
5094,USW00012918,12/11/2005,0,66,40
5095,USW00012918,12/12/2005,0,70,44
5096,USW00012918,12/13/2005,0,70,43
5097,USW00012918,12/14/2005,1.59,72,48
5098,USW00012918,12/15/2005,0,60,42
5099,USW00012918,12/16/2005,0,51,42
5100,USW00012918,12/17/2005,0.44,49,41
5101,USW00012918,12/18/2005,0,58,39
5102,USW00012918,12/19/2005,0,58,40
5103,USW00012918,12/20/2005,0.01,50,43
5104,USW00012918,12/21/2005,0,58,40
5105,USW00012918,12/22/2005,0,60,37
5106,USW00012918,12/23/2005,0,75,41
5107,USW00012918,12/24/2005,0,71,55
